inst,age,sex,ph.karno,pat.karno,meal.cal,wt.loss,ph.ecog_1.0,ph.ecog_0.0,ph.ecog_2.0,ph.ecog_3.0
0.21086969155555557,-0.17767303255788036,0.35776225377669546,-0.06984456189452348,-0.04586487702109444,0.07556024658505966,-0.0988858426223566,0.12302933978477479,0.07044610593277152,-0.10336266365852734,-0.5936715162236932
0.2108696916438259,-0.17767303223723496,0.35776225339221346,-0.06984456098738037,-0.04586487656607403,0.07556024690743747,-0.09888584351179132,0.12302933933340178,0.07044610582959009,-0.10336266320105038,-0.5936715174168752
0.21086969144233902,-0.17767303295935574,0.35776225426512875,-0.06984456159887491,-0.04586487714480567,0.0755602469716338,-0.09888584276428974,0.12302933973180549,0.07044610554489134,-0.10336266344865246,-0.5936715168597857
0.2108696915398716,-0.17767303211994598,0.35776225397898404,-0.0698445617833615,-0.04586487700258091,0.07556024649709223,-0.09888584241196727,0.12302933951699854,0.07044610541390581,-0.10336266354998874,-0.5936715164472092
0.21086969156400448,-0.1776730326050737,0.3577622535730468,-0.0698445622152948,-0.04586487731947707,0.07556024646167045,-0.09888584274247653,0.1230293396265691,0.07044610495442848,-0.10336266360531465,-0.5936715164288953
0.2108696917905563,-0.17767303260830264,0.3577622542151613,-0.06984456211270637,-0.04586487721318252,0.07556024660598053,-0.09888584321039375,0.12302934005767824,0.07044610573207745,-0.10336266359405781,-0.5936715168565936
0.21086969176195833,-0.17767303247252547,0.35776225377082826,-0.06984456231555296,-0.04586487739148183,0.07556024636037192,-0.09888584266980129,0.12302933967717923,0.07044610539198341,-0.10336266323459795,-0.5936715166093398
0.21086969141636241,-0.1776730327631285,0.35776225401025796,-0.06984456195210749,-0.04586487724608994,0.07556024673236766,-0.09888584297643799,0.12302933956664072,0.07044610568305636,-0.1033626633797866,-0.5936715165859139
0.21086969141380166,-0.17767303279006336,0.35776225379092547,-0.0698445619409723,-0.045864876920067695,0.07556024660818272,-0.09888584275537532,0.12302933966207212,0.07044610560226577,-0.10336266291800043,-0.5936715165691329
0.21086969139904507,-0.17767303266815188,0.35776225364117653,-0.06984456186853728,-0.04586487727347546,0.07556024687603949,-0.09888584252803091,0.12302933945770778,0.07044610580168238,-0.10336266323091932,-0.5936715162256601
0.21086969134040878,-0.1776730342203505,0.3577622538173813,-0.06984456088680484,-0.04586487604402498,0.07556024586719802,-0.0988858446527013,0.12302934058462009,0.0704461055577036,-0.10336266301402915,-0.5936715182255349
0.21086969227449717,-0.1776730328395959,0.35776225373828924,-0.06984456228648862,-0.045864876857169154,0.07556024651273653,-0.0988858424682369,0.12302933992095795,0.07044610521660939,-0.10336266352797044,-0.5936715162986169
0.21086969148298454,-0.1776730327983801,0.35776225377617565,-0.06984456236824681,-0.045864877103582495,0.07556024646253728,-0.09888584265968424,0.12302934008392472,0.07044610565279365,-0.1033626633005091,-0.5936715163845759
0.21086969188956348,-0.17767303312220292,0.3577622539138544,-0.0698445620013068,-0.045864877175413786,0.07556024644296969,-0.09888584287381394,0.12302933973592352,0.07044610561057851,-0.1033626632750685,-0.5936715166069261
0.21086969183393492,-0.17767303244968347,0.357762253894523,-0.0698445621546431,-0.04586487674196937,0.07556024640495704,-0.09888584254071832,0.12302934007780333,0.07044610559342504,-0.10336266341002093,-0.5936715165596516
0.21086969135638656,-0.1776730338874274,0.3577622545858326,-0.06984456183015425,-0.04586487712809684,0.07556024549433073,-0.09888584340193597,0.12302934043051633,0.07044610513907645,-0.1033626632237536,-0.5936715171209425
0.21086969150803342,-0.17767303289443548,0.35776225316181776,-0.06984456201396493,-0.04586487697267523,0.07556024700394134,-0.09888584310181785,0.12302933937705163,0.0704461054832538,-0.10336266294544019,-0.5936715161283787
0.2108696912742562,-0.17767303222229125,0.3577622537843868,-0.06984456176081316,-0.04586487740079602,0.07556024681254084,-0.09888584260954546,0.12302933989841704,0.07044610563007597,-0.1033626635429918,-0.5936715162119145
0.21086969142033424,-0.177673032863218,0.3577622536368724,-0.06984456209361692,-0.045864876745794175,0.07556024675585771,-0.0988858425824943,0.12302934004346792,0.07044610568712568,-0.10336266355571037,-0.5936715166351145
0.2108696911488741,-0.17767303265631346,0.3577622534798772,-0.0698445624579429,-0.045864876796204664,0.0755602472462977,-0.09888584299204499,0.12302933929514077,0.07044610524252969,-0.10336266337048249,-0.5936715158920858
0.2108696914772908,-0.1776730325705781,0.35776225355892394,-0.06984456199334867,-0.04586487713995519,0.07556024642543654,-0.09888584263553768,0.1230293399732979,0.07044610561251481,-0.10336266322283993,-0.5936715161144133
0.21086969149248533,-0.17767303295251854,0.3577622540618101,-0.06984456185410658,-0.04586487710633855,0.07556024678996702,-0.09888584275446215,0.12302934019420741,0.07044610517603479,-0.10336266341955506,-0.593671515997518
